time,watts,cadence,heartrate,distance,altitude,lat,lng,velocity_smooth,moving,grade_smooth,torque
6497,277,80,152,20181.0,140.0,43.61759,1.440085,3.2,true,0.0,33
6498,279,81,152,20184.0,140.0,43.617596,1.440046,3.1,true,0.0,33
6499,280,81,152,20187.5,140.0,43.6176,1.440008,3.1,true,0.0,33
6500,282,81,152,20191.0,140.0,43.617607,1.439969,3.2,true,0.0,33
6501,282,81,153,20194.0,140.0,43.61761,1.439931,3.2,true,0.0,33
6502,282,81,153,20197.0,140.0,43.617615,1.439893,3.2,true,0.0,33
6503,281,81,153,20200.0,140.0,43.617622,1.439856,3.2,true,0.0,33
6504,281,81,153,20203.0,140.0,43.617626,1.439819,3.1,true,0.0,33
6505,281,80,153,20206.0,140.0,43.617634,1.439782,3.0,true,0.0,34
6506,281,80,153,20209.0,140.0,43.61764,1.439746,3.0,true,0.0,34
6507,280,80,153,20212.0,140.0,43.61765,1.43971,3.0,true,0.0,33
6508,279,80,153,20215.0,140.0,43.617657,1.439674,3.0,true,0.0,33
6509,278,80,153,20218.0,140.0,43.61766,1.439637,3.0,true,0.0,33
6510,278,80,153,20221.0,140.0,43.61767,1.439601,3.0,true,0.0,33
6511,277,80,152,20224.0,140.0,43.617676,1.439563,3.0,true,0.0,33
6512,277,81,153,20227.0,140.0,43.617683,1.439526,3.0,true,0.0,33
6513,276,81,152,20230.5,140.0,43.617687,1.439487,3.1,true,0.0,33
6514,276,81,153,20234.0,140.0,43.617695,1.439448,3.2,true,0.0,33
6515,276,81,153,20237.0,140.0,43.617702,1.43941,3.2,true,0.0,33
6516,276,81,152,20240.0,140.0,43.61771,1.439372,3.2,true,0.0,33
6517,276,81,152,20243.0,140.0,43.617714,1.439334,3.2,true,0.0,33
6518,276,81,152,20246.0,140.0,43.61772,1.439296,3.1,true,0.0,33
6519,276,80,153,20249.0,140.0,43.617725,1.43926,3.0,true,0.0,33
6520,276,80,153,20252.0,140.0,43.61773,1.439223,3.0,true,0.0,33
6521,276,80,152,20255.0,140.0,43.617733,1.439187,3.0,true,0.0,33
6522,276,80,153,20258.0,140.0,43.617737,1.439151,3.0,true,0.0,33
6523,275,80,153,20261.0,140.0,43.617737,1.439116,3.0,true,0.0,33
6524,275,80,152,20264.0,140.0,43.61774,1.439081,3.0,true,0.0,33
6525,274,80,152,20266.5,140.0,43.61774,1.439045,2.9,true,0.0,33
6526,274,80,152,20269.0,140.0,43.617744,1.43901,2.8,true,0.0,33
6527,273,80,152,20272.0,140.0,43.61775,1.438973,2.8,true,0.0,33
6528,272,81,153,20275.0,140.0,43.617752,1.438937,2.8,true,0.0,32
6529,271,81,153,20278.5,140.0,43.61776,1.438899,2.9,true,0.0,32
6530,271,81,153,20282.0,140.0,43.617764,1.438862,3.1,true,0.0,32
6531,270,80,153,20285.0,140.0,43.61777,1.438822,3.2,true,0.0,32
6532,269,79,153,20288.0,140.0,43.617775,1.438783,3.2,true,0.0,33
6533,267,79,153,20291.5,140.0,43.617783,1.438743,3.3,true,0.0,32
6534,266,79,153,20295.0,140.0,43.617786,1.438703,3.3,true,0.0,32
6535,266,79,153,20298.0,140.0,43.61779,1.438664,3.2,true,0.0,32
6536,266,79,153,20301.0,140.0,43.617798,1.438625,3.2,true,0.0,32
6537,266,79,153,20304.0,140.0,43.6178,1.438586,3.2,true,0.0,32
6538,267,79,153,20307.0,140.0,43.617805,1.438548,3.1,true,0.0,32
6539,267,80,153,20310.5,140.0,43.61781,1.438509,3.1,true,0.0,32
6540,268,80,153,20314.0,140.0,43.61781,1.438471,3.2,true,0.0,32
6541,269,80,153,20317.0,140.0,43.617813,1.438433,3.2,true,0.0,32
6542,270,79,153,20320.0,140.0,43.617813,1.438396,3.2,true,0.0,33
6543,270,79,153,20323.0,140.0,43.617813,1.438358,3.2,true,0.0,33
6544,270,79,153,20326.0,140.0,43.617817,1.43832,3.1,true,0.0,33
6545,270,79,153,20329.0,140.0,43.61782,1.438282,3.0,true,0.0,33
6546,270,79,153,20332.0,140.0,43.61782,1.438245,3.0,true,0.0,33
6547,269,79,154,20335.0,140.0,43.61783,1.438207,3.0,true,0.0,33
6548,269,79,154,20338.0,140.0,43.617832,1.43817,3.0,true,0.0,33
6549,269,79,154,20341.0,140.0,43.61784,1.438131,3.0,true,0.0,33
6550,269,79,154,20344.0,140.0,43.617844,1.438093,3.0,true,0.0,33
6551,268,80,154,20347.5,140.0,43.617847,1.438055,3.1,true,0.0,32
6552,268,80,154,20351.0,140.0,43.617855,1.438016,3.2,true,0.0,32
6553,268,80,154,20354.0,140.0,43.61786,1.437978,3.2,true,0.0,32
6554,268,81,154,20357.0,140.0,43.617867,1.437939,3.2,true,0.0,32
6555,268,81,154,20360.0,140.0,43.61787,1.4379,3.2,true,0.0,32
6556,268,81,154,20363.0,140.0,43.617874,1.437861,3.1,true,0.0,32
6557,268,80,154,20366.5,140.0,43.617878,1.437822,3.1,true,0.0,32
6558,268,80,154,20370.0,140.0,43.617886,1.437783,3.2,true,0.0,32
6559,268,80,154,20373.0,140.0,43.617886,1.437744,3.2,true,-7.7,32
6560,268,80,154,20376.0,140.0,43.61789,1.437705,3.2,true,-7.7,32
6561,268,80,153,20379.5,139.0,43.617893,1.437665,3.3,true,-7.7,32
6562,268,80,153,20383.0,139.0,43.617893,1.437625,3.3,true,-7.7,32
6563,268,80,153,20386.0,139.0,43.617897,1.437585,3.2,true,0.0,32
6564,268,80,153,20389.0,139.0,43.6179,1.437545,3.2,true,0.0,32
6565,268,80,153,20392.5,139.0,43.617905,1.437505,3.3,true,0.0,32
6566,269,80,154,20396.0,139.0,43.61791,1.437465,3.3,true,0.0,32
6567,269,80,154,20399.0,139.0,43.61791,1.437426,3.2,true,0.0,32
6568,269,80,154,20402.0,139.0,43.617912,1.437386,3.2,true,0.0,32
6569,269,80,154,20405.5,139.0,43.617916,1.437346,3.3,true,0.0,32
6570,270,80,154,20409.0,139.0,43.61792,1.437305,3.3,true,0.0,32
6571,270,80,154,20412.0,139.0,43.617924,1.437264,3.2,true,0.0,32
6572,270,81,154,20415.0,139.0,43.617928,1.437224,3.2,true,0.0,32
6573,270,81,154,20418.5,139.0,43.61793,1.437183,3.3,true,0.0,32
6574,270,81,154,20422.0,139.0,43.617935,1.437143,3.3,true,0.0,32
6575,270,80,154,20425.5,139.0,43.61794,1.437102,3.3,true,0.0,32
6576,270,80,154,20429.0,139.0,43.617943,1.437061,3.4,true,0.0,32
6577,270,80,154,20432.5,139.0,43.617943,1.437018,3.5,true,0.0,32
6578,271,80,155,20436.0,139.0,43.617947,1.436976,3.5,true,0.0,32
6579,271,80,155,20439.0,139.0,43.61795,1.436934,3.4,true,0.0,32
6580,272,80,155,20442.0,139.0,43.617954,1.436892,3.3,true,0.0,32
6581,272,80,155,20445.5,139.0,43.61796,1.436852,3.3,true,0.0,32
6582,273,80,154,20449.0,139.0,43.617966,1.436812,3.3,true,0.0,33
6583,273,80,154,20452.0,139.0,43.61798,1.43678,3.2,true,0.0,33
6584,274,80,154,20455.0,139.0,43.617996,1.436749,3.2,true,0.0,33
6585,274,80,154,20458.0,139.0,43.61802,1.436738,3.2,true,0.0,33
6586,274,80,154,20461.0,139.0,43.618042,1.436727,3.1,true,0.0,33
6587,274,80,154,20464.0,139.0,43.61807,1.436733,3.0,true,0.0,33
6588,275,80,154,20467.0,139.0,43.618095,1.43674,3.0,true,0.0,33
6589,275,80,154,20470.5,139.0,43.618122,1.436753,3.1,true,0.0,33
6590,276,80,154,20474.0,139.0,43.618153,1.436766,3.2,true,0.0,33
6591,276,80,154,20477.0,139.0,43.61818,1.436779,3.2,true,0.0,33
6592,277,80,154,20480.0,139.0,43.61821,1.436792,3.2,true,0.0,33
6593,277,80,154,20483.0,139.0,43.618237,1.436802,3.2,true,0.0,33
6594,277,80,154,20486.0,139.0,43.618263,1.436813,3.1,true,0.0,33
6595,277,80,154,20489.0,139.0,43.61829,1.436821,3.0,true,0.0,33
6596,277,80,154,20492.0,139.0,43.61832,1.436828,3.0,true,0.0,33
6597,276,80,154,20495.5,139.0,43.618347,1.436834,3.1,true,0.0,33
6598,276,80,155,20499.0,139.0,43.618378,1.43684,3.2,true,0.0,33
6599,276,80,155,20502.0,139.0,43.618404,1.436844,3.2,true,0.0,33
6600,276,81,155,20505.0,139.0,43.618435,1.436848,3.2,true,0.0,33
6601,276,81,155,20508.5,139.0,43.618465,1.436852,3.3,true,0.0,33
6602,276,81,155,20512.0,139.0,43.618492,1.436856,3.3,true,0.0,33
6603,276,81,155,20515.5,139.0,43.618523,1.436859,3.3,true,0.0,33
6604,276,81,155,20519.0,139.0,43.618553,1.436863,3.4,true,0.0,33
6605,276,80,155,20522.0,139.0,43.618584,1.436866,3.4,true,0.0,33
6606,276,80,155,20525.0,139.0,43.61861,1.436868,3.3,true,0.0,33
6607,276,80,155,20528.0,139.0,43.61864,1.436871,3.2,true,0.0,33
6608,277,80,155,20531.0,139.0,43.618668,1.436873,3.1,true,0.0,33
6609,277,80,155,20534.5,139.0,43.6187,1.436876,3.1,true,0.0,33
6610,277,80,155,20538.0,139.0,43.618725,1.436879,3.2,true,0.0,33
6611,277,79,155,20541.0,139.0,43.61875,1.436884,3.2,true,0.0,33
6612,277,79,155,20544.0,139.0,43.618782,1.43689,3.2,true,0.0,33
6613,276,79,155,20547.0,139.0,43.61881,1.436897,3.2,true,0.0,33
6614,276,79,155,20550.0,139.0,43.618835,1.436905,3.1,true,0.0,33
6615,276,79,156,20553.5,139.0,43.618866,1.436913,3.1,true,0.0,33
6616,276,79,156,20557.0,139.0,43.618893,1.436921,3.2,true,0.0,33
6617,275,79,156,20560.0,139.0,43.618923,1.436927,3.2,true,0.0,33
6618,275,79,156,20563.0,139.0,43.61895,1.436933,3.2,true,0.0,33
6619,275,80,156,20566.5,139.0,43.61898,1.436939,3.3,true,0.0,33
6620,275,81,156,20570.0,139.0,43.619007,1.436944,3.3,true,0.0,32
6621,274,81,156,20573.5,139.0,43.61904,1.436948,3.3,true,0.0,32
6622,274,82,156,20577.0,139.0,43.61907,1.436952,3.4,true,0.0,32
6623,274,82,155,20580.5,139.0,43.6191,1.436956,3.5,true,0.0,32
6624,275,82,155,20584.0,139.0,43.61913,1.43696,3.5,true,0.0,32
6625,275,82,156,20587.0,139.0,43.619164,1.436964,3.4,true,0.0,32
6626,276,82,156,20590.0,139.0,43.61919,1.436969,3.3,true,0.0,32
6627,276,82,156,20593.5,139.0,43.61922,1.436974,3.3,true,0.0,32
6628,277,82,156,20597.0,139.0,43.61925,1.436978,3.3,true,0.0,32
6629,277,82,156,20600.5,139.0,43.61928,1.436984,3.3,true,0.0,32
6630,278,82,156,20604.0,139.0,43.619312,1.436989,3.4,true,0.0,32
6631,278,82,156,20607.0,139.0,43.61934,1.436994,3.4,true,0.0,32
6632,279,82,156,20610.0,139.0,43.61937,1.437,3.3,true,0.0,32
6633,279,82,156,20613.5,139.0,43.619396,1.437004,3.3,true,0.0,32
6634,279,83,156,20617.0,139.0,43.619427,1.437009,3.3,true,0.0,32
6635,280,83,156,20620.5,139.0,43.619457,1.437014,3.3,true,0.0,32
6636,281,83,156,20624.0,139.0,43.619488,1.437018,3.4,true,0.0,32
6637,281,83,156,20627.5,139.0,43.61952,1.437021,3.5,true,0.0,32
6638,281,83,156,20631.0,139.0,43.61955,1.437024,3.5,true,0.0,32
6639,281,82,155,20634.0,139.0,43.61958,1.437026,3.4,true,0.0,33
6640,282,82,155,20637.0,139.0,43.61961,1.437028,3.3,true,0.0,33
6641,282,82,155,20640.0,139.0,43.619637,1.437028,3.2,true,0.0,33
6642,282,82,155,20643.0,139.0,43.619667,1.437029,3.1,true,0.0,33
6643,282,82,156,20646.0,139.0,43.619694,1.43703,3.0,true,0.0,33
6644,282,82,156,20649.0,139.0,43.61972,1.43703,3.0,true,0.0,33
6645,282,82,156,20652.5,139.0,43.61975,1.43703,3.1,true,0.0,33
6646,282,82,156,20656.0,139.0,43.61978,1.437031,3.2,true,0.0,33
6647,282,81,156,20659.0,139.0,43.61981,1.43703,3.2,true,0.0,33
6648,282,81,156,20662.0,139.0,43.61984,1.43703,3.2,true,0.0,33
6649,281,81,156,20665.5,139.0,43.619865,1.43703,3.3,true,0.0,33
6650,281,81,156,20669.0,139.0,43.619896,1.43703,3.3,true,0.0,33
6651,281,81,156,20672.0,139.0,43.619923,1.437031,3.2,true,0.0,33
6652,281,81,156,20675.0,139.0,43.619953,1.437032,3.2,true,0.0,33
6653,281,81,156,20678.0,139.0,43.61998,1.437032,3.2,true,0.0,33
6654,281,81,156,20681.0,139.0,43.620007,1.437032,3.1,true,0.0,33
6655,280,81,156,20684.0,139.0,43.620033,1.437032,3.0,true,0.0,33
6656,280,81,156,20687.0,139.0,43.620064,1.437031,3.0,true,0.0,33
6657,280,81,156,20690.5,139.0,43.62009,1.437031,3.1,true,0.0,33
6658,280,81,156,20694.0,139.0,43.620117,1.437032,3.2,true,0.0,33
6659,279,81,155,20697.5,139.0,43.620148,1.437035,3.3,true,0.0,33
6660,279,81,155,20701.0,139.0,43.62018,1.437038,3.4,true,0.0,33
6661,279,81,155,20704.0,139.0,43.62021,1.437043,3.4,true,0.0,33
6662,279,81,155,20707.0,139.0,43.62024,1.437048,3.3,true,0.0,33
6663,279,81,154,20710.0,139.0,43.620266,1.437049,3.2,true,0.0,33
6664,279,81,154,20713.0,139.0,43.620296,1.437051,3.1,true,-8.3,33
6665,279,81,154,20716.0,139.0,43.620323,1.43705,3.0,true,-8.3,33
6666,279,81,154,20719.0,138.0,43.62035,1.437048,3.0,true,-8.3,33
6667,279,81,154,20722.0,138.0,43.620377,1.437045,3.0,true,-8.3,33
6668,279,81,154,20725.0,138.0,43.620403,1.437042,3.0,true,0.0,33
6669,279,81,154,20728.0,138.0,43.62043,1.437039,3.0,true,0.0,33
6670,279,81,154,20731.0,138.0,43.620457,1.437037,3.0,true,0.0,33
6671,278,81,154,20734.0,138.0,43.620483,1.437037,3.0,true,0.0,33
6672,278,81,153,20737.0,138.0,43.62051,1.437037,3.0,true,0.0,33
6673,278,81,153,20740.5,138.0,43.62054,1.437038,3.1,true,0.0,33
6674,278,81,153,20744.0,138.0,43.620567,1.437039,3.2,true,0.0,33
6675,277,81,153,20747.0,138.0,43.620598,1.437041,3.2,true,0.0,33
6676,277,81,153,20750.0,138.0,43.620625,1.437042,3.2,true,0.0,33
6677,277,81,153,20753.0,138.0,43.620655,1.437042,3.2,true,0.0,33
6678,277,81,153,20756.0,138.0,43.62068,1.437042,3.1,true,0.0,33
6679,276,81,153,20759.5,138.0,43.620712,1.437042,3.1,true,0.0,33
6680,276,81,153,20763.0,138.0,43.62074,1.437042,3.2,true,0.0,33
6681,276,81,153,20766.0,138.0,43.620766,1.43704,3.2,true,0.0,33
6682,276,81,153,20769.0,138.0,43.620796,1.437038,3.2,true,0.0,33
6683,276,81,154,20772.0,138.0,43.620823,1.437035,3.2,true,0.0,33
6684,276,80,153,20775.0,138.0,43.620853,1.437032,3.1,true,0.0,33
6685,275,80,153,20778.5,138.0,43.62088,1.437028,3.1,true,0.0,33
6686,275,80,153,20782.0,138.0,43.620907,1.437025,3.2,true,0.0,33
6687,274,80,153,20785.0,138.0,43.620937,1.43702,3.2,true,0.0,33
6688,274,80,154,20788.0,138.0,43.620964,1.437015,3.2,true,0.0,33
6689,273,80,154,20791.5,138.0,43.620995,1.437009,3.3,true,0.0,33
6690,273,80,154,20795.0,138.0,43.62102,1.437003,3.3,true,0.0,33
6691,272,80,154,20798.5,138.0,43.62105,1.437,3.3,true,0.0,32
6692,272,80,154,20802.0,138.0,43.621082,1.436996,3.4,true,0.0,32
6693,272,80,154,20805.0,138.0,43.621113,1.436994,3.4,true,0.0,32
6694,273,80,154,20808.0,138.0,43.621143,1.436991,3.3,true,0.0,33
6695,273,80,154,20811.5,138.0,43.62117,1.436989,3.3,true,0.0,33
6696,273,80,154,20815.0,138.0,43.6212,1.436988,3.3,true,0.0,33
6697,273,80,154,20818.5,138.0,43.62123,1.436988,3.3,true,0.0,33
6698,274,80,154,20822.0,138.0,43.62126,1.436988,3.4,true,0.0,33
6699,274,79,154,20825.0,138.0,43.621292,1.436989,3.4,true,0.0,33
6700,274,79,154,20828.0,138.0,43.621323,1.43699,3.3,true,0.0,33
6701,274,79,154,20831.5,138.0,43.621353,1.436992,3.3,true,0.0,33
6702,275,79,154,20835.0,138.0,43.621384,1.436994,3.3,true,0.0,33
6703,275,79,154,20838.0,138.0,43.621414,1.436994,3.2,true,0.0,33
6704,276,79,154,20841.0,138.0,43.621445,1.436995,3.2,true,0.0,33
6705,276,79,155,20844.5,138.0,43.62147,1.436992,3.3,true,0.0,33
6706,276,79,155,20848.0,138.0,43.621502,1.436989,3.3,true,0.0,33
6707,276,79,155,20851.0,138.0,43.62153,1.436985,3.2,true,0.0,33
6708,276,79,155,20854.0,138.0,43.62156,1.436981,3.2,true,0.0,33
6709,276,79,155,20857.5,138.0,43.621586,1.436977,3.3,true,0.0,33
6710,276,79,154,20861.0,138.0,43.621616,1.436973,3.3,true,0.0,33
6711,276,79,154,20864.0,138.0,43.621647,1.43697,3.2,true,0.0,33
6712,276,79,154,20867.0,138.0,43.621674,1.436967,3.2,true,0.0,33
6713,276,79,154,20870.5,138.0,43.621704,1.436966,3.3,true,0.0,33
6714,276,79,153,20874.0,138.0,43.621735,1.436965,3.3,true,0.0,33
6715,276,79,153,20877.5,138.0,43.62176,1.436967,3.3,true,0.0,33
6716,276,79,154,20881.0,138.0,43.621796,1.436968,3.4,true,0.0,33
6717,276,79,153,20884.5,138.0,43.621826,1.436971,3.5,true,0.0,33
6718,277,79,154,20888.0,138.0,43.621857,1.436974,3.5,true,0.0,33
6719,277,79,154,20891.0,138.0,43.621883,1.436976,3.4,true,0.0,33
6720,277,79,154,20894.0,138.0,43.621914,1.436978,3.3,true,0.0,33
6721,277,79,154,20897.0,138.0,43.62194,1.436978,3.2,true,0.0,33
6722,278,80,154,20900.0,138.0,43.621967,1.436979,3.1,true,0.0,33
6723,278,80,154,20903.0,138.0,43.621998,1.436978,3.0,true,0.0,33
6724,278,80,154,20906.0,138.0,43.622025,1.436977,3.0,true,0.0,33
6725,278,81,154,20909.5,138.0,43.62205,1.436975,3.1,true,0.0,33
6726,278,81,155,20913.0,138.0,43.62208,1.436973,3.2,true,0.0,33
6727,278,81,155,20916.0,138.0,43.62211,1.436973,3.2,true,0.0,33
6728,278,80,155,20919.0,138.0,43.62214,1.436972,3.2,true,0.0,33
6729,278,80,155,20922.5,138.0,43.62217,1.436974,3.3,true,0.0,33
6730,278,80,155,20926.0,138.0,43.622196,1.436975,3.3,true,0.0,33
6731,277,80,155,20929.0,138.0,43.622227,1.436977,3.2,true,0.0,33
6732,277,80,155,20932.0,138.0,43.622257,1.436979,3.2,true,0.0,33
6733,277,80,155,20935.5,138.0,43.622288,1.436979,3.3,true,0.0,33
6734,277,80,155,20939.0,138.0,43.622314,1.436979,3.3,true,0.0,33
6735,277,79,155,20942.0,138.0,43.622345,1.436978,3.2,true,0.0,33
6736,277,79,154,20945.0,138.0,43.62237,1.436976,3.2,true,0.0,33
6737,277,80,154,20948.0,138.0,43.622402,1.436974,3.2,true,0.0,33
6738,277,80,154,20951.0,138.0,43.62243,1.436973,3.1,true,0.0,33
6739,277,80,154,20954.5,138.0,43.62246,1.436972,3.1,true,0.0,33
6740,278,81,155,20958.0,138.0,43.622486,1.436971,3.2,true,0.0,33
6741,278,81,155,20961.0,138.0,43.622517,1.43697,3.2,true,0.0,33
6742,278,81,155,20964.0,138.0,43.622543,1.436969,3.2,true,0.0,33
6743,278,81,155,20967.5,138.0,43.622574,1.436966,3.3,true,0.0,33
6744,278,81,155,20971.0,138.0,43.622604,1.436964,3.3,true,0.0,33
6745,277,81,155,20974.0,138.0,43.62263,1.43696,3.2,true,0.0,33
6746,277,81,155,20977.0,138.0,43.62266,1.436955,3.2,true,0.0,33
6747,277,81,155,20980.5,138.0,43.62269,1.436951,3.3,true,0.0,33
6748,277,82,155,20984.0,138.0,43.62272,1.436947,3.3,true,7.7,32
6749,277,81,154,20987.0,138.0,43.622746,1.436944,3.2,true,8.0,33
6750,277,81,154,20990.0,139.0,43.622776,1.43694,3.2,true,8.3,33
6751,277,81,154,20993.0,139.0,43.622803,1.436937,3.2,true,8.0,33
6752,277,81,154,20996.0,139.0,43.622833,1.436934,3.1,true,0.0,33
6753,277,81,154,20999.5,139.0,43.62286,1.436931,3.1,true,0.0,33
6754,277,81,154,21003.0,139.0,43.62289,1.436929,3.2,true,0.0,33
6755,277,81,154,21006.0,139.0,43.622917,1.436926,3.2,true,0.0,33
6756,277,81,154,21009.0,139.0,43.622944,1.436924,3.2,true,0.0,33
6757,276,80,154,21012.0,139.0,43.622974,1.436923,3.2,true,0.0,33
6758,276,80,154,21015.0,139.0,43.623,1.436922,3.1,true,0.0,33
6759,276,80,154,21018.5,139.0,43.62303,1.43692,3.1,true,0.0,33
6760,276,80,154,21022.0,139.0,43.62306,1.436918,3.2,true,0.0,33
6761,276,80,154,21025.0,139.0,43.62309,1.436913,3.2,true,0.0,33
6762,276,80,153,21028.0,139.0,43.623116,1.436908,3.2,true,0.0,33
6763,276,80,153,21031.0,139.0,43.623142,1.436902,3.2,true,0.0,33
6764,276,80,154,21034.0,139.0,43.623173,1.436897,3.1,true,0.0,33
6765,276,80,154,21037.5,139.0,43.6232,1.436892,3.1,true,0.0,33
6766,276,81,154,21041.0,139.0,43.62323,1.436888,3.2,true,0.0,33
6767,276,81,154,21044.0,139.0,43.62326,1.436886,3.2,true,0.0,33
6768,276,81,154,21047.0,139.0,43.623287,1.436884,3.2,true,0.0,33
6769,276,81,154,21050.5,139.0,43.623318,1.436882,3.3,true,0.0,33
6770,276,81,154,21054.0,139.0,43.62335,1.43688,3.3,true,0.0,33
6771,276,80,154,21057.0,139.0,43.623375,1.436878,3.2,true,0.0,33
6772,276,80,154,21060.0,139.0,43.623405,1.436877,3.2,true,0.0,33
6773,276,79,154,21063.5,139.0,43.623432,1.436876,3.3,true,0.0,33
6774,276,79,154,21067.0,139.0,43.623463,1.436875,3.3,true,0.0,33
6775,275,79,154,21070.0,139.0,43.62349,1.436874,3.2,true,0.0,33
6776,275,79,154,21073.0,139.0,43.62352,1.436873,3.2,true,0.0,33
6777,275,80,154,21076.0,139.0,43.623547,1.436873,3.2,true,0.0,33
6778,275,80,154,21079.0,139.0,43.623573,1.436872,3.1,true,0.0,33
6779,275,81,154,21082.0,139.0,43.623604,1.436871,3.0,true,0.0,32
6780,275,82,154,21085.0,139.0,43.62363,1.43687,3.0,true,0.0,32
6781,275,82,154,21088.5,139.0,43.623657,1.436869,3.1,true,0.0,32
6782,275,82,154,21092.0,139.0,43.623688,1.436868,3.2,true,0.0,32
6783,275,82,154,21095.0,139.0,43.62372,1.436867,3.2,true,0.0,32
6784,275,82,155,21098.0,139.0,43.623745,1.436866,3.2,true,0.0,32
6785,275,82,155,21101.5,139.0,43.623775,1.436865,3.3,true,0.0,32
6786,275,82,155,21105.0,139.0,43.623806,1.436864,3.3,true,0.0,32
6787,275,82,155,21108.0,139.0,43.623833,1.436863,3.2,true,0.0,32
6788,275,82,155,21111.0,139.0,43.623863,1.436862,3.2,true,0.0,32
6789,275,82,155,21114.5,139.0,43.623894,1.43686,3.3,true,0.0,32
6790,275,82,155,21118.0,139.0,43.62392,1.436858,3.3,true,0.0,32
6791,275,82,155,21121.5,139.0,43.62395,1.436856,3.3,true,0.0,32
6792,276,82,155,21125.0,139.0,43.62398,1.436854,3.4,true,0.0,32
6793,276,82,155,21128.0,139.0,43.62401,1.436851,3.4,true,0.0,32
6794,276,82,155,21131.0,139.0,43.62404,1.436849,3.3,true,0.0,32
6795,276,81,155,21134.5,139.0,43.62407,1.436848,3.3,true,0.0,33
6796,276,81,155,21138.0,139.0,43.6241,1.436846,3.3,true,0.0,33
6797,282,80,155,21141.5,139.0,43.62413,1.436844,3.3,true,0.0,34
6798,288,80,155,21145.0,139.0,43.62416,1.436842,3.4,true,0.0,34
6799,288,80,155,21148.0,139.0,43.624187,1.436841,3.4,true,0.0,34
6800,289,80,155,21151.0,139.0,43.624218,1.436839,3.3,true,0.0,34
6801,282,80,156,21154.0,139.0,43.62425,1.436838,3.2,true,0.0,34
6802,276,80,155,21157.0,139.0,43.624275,1.436837,3.1,true,0.0,33
6803,276,80,155,21160.5,139.0,43.624306,1.436836,3.1,true,0.0,33
6804,276,81,155,21164.0,139.0,43.624336,1.436835,3.2,true,0.0,33
6805,276,81,155,21167.0,139.0,43.624363,1.436835,3.2,true,0.0,33
6806,276,82,155,21170.0,139.0,43.624393,1.436834,3.2,true,0.0,32
6807,276,81,155,21173.0,139.0,43.62442,1.436833,3.2,true,0.0,33
6808,276,81,155,21176.0,139.0,43.624447,1.436832,3.1,true,0.0,33
6809,276,81,154,21179.0,139.0,43.624474,1.436831,3.0,true,0.0,33
6810,276,81,154,21182.0,139.0,43.6245,1.436831,3.0,true,0.0,33
6811,276,81,154,21185.0,139.0,43.624527,1.436831,3.0,true,0.0,33
6812,276,81,154,21188.0,139.0,43.624554,1.436831,3.0,true,0.0,33
6813,275,80,154,21191.0,139.0,43.624584,1.436834,3.0,true,0.0,33
6814,275,80,154,21194.0,139.0,43.62461,1.436836,3.0,true,0.0,33
6815,275,80,154,21197.5,139.0,43.624638,1.436839,3.1,true,0.0,33
6816,275,80,155,21201.0,139.0,43.624664,1.436843,3.2,true,0.0,33
6817,274,80,155,21204.0,139.0,43.62469,1.436847,3.2,true,0.0,33
6818,273,80,155,21207.0,139.0,43.624718,1.436851,3.2,true,0.0,33
6819,272,80,155,21210.0,139.0,43.62475,1.436856,3.2,true,0.0,32
6820,272,81,155,21213.0,139.0,43.624775,1.436861,3.1,true,0.0,32
6821,272,81,155,21216.0,139.0,43.6248,1.436866,3.0,true,0.0,32
6822,272,81,155,21219.0,139.0,43.624832,1.436871,3.0,true,0.0,32
6823,271,81,155,21222.5,139.0,43.62486,1.436876,3.1,true,0.0,32
6824,271,81,155,21226.0,139.0,43.624886,1.436881,3.2,true,0.0,32
6825,271,81,155,21229.0,139.0,43.624912,1.436887,3.2,true,0.0,32
6826,271,81,155,21232.0,139.0,43.624943,1.436892,3.2,true,0.0,32
6827,270,81,155,21235.0,139.0,43.62497,1.436898,3.2,true,0.0,32
6828,270,81,156,21238.0,139.0,43.624996,1.436904,3.1,true,0.0,32
6829,270,81,156,21241.0,139.0,43.625023,1.436909,3.0,true,0.0,32
6830,270,81,155,21244.0,139.0,43.625053,1.436915,3.0,true,0.0,32
6831,270,81,155,21247.0,139.0,43.62508,1.43692,3.0,true,0.0,32
6832,270,81,155,21250.0,139.0,43.625107,1.436925,3.0,true,0.0,32
6833,270,81,155,21253.0,139.0,43.625134,1.43693,3.0,true,0.0,32
6834,270,81,155,21256.0,139.0,43.62516,1.436934,3.0,true,0.0,32
6835,270,81,155,21259.0,139.0,43.625187,1.43694,3.0,true,0.0,32
6836,270,81,156,21262.0,139.0,43.625214,1.436945,3.0,true,0.0,32
6837,270,81,156,21265.5,139.0,43.625244,1.43695,3.1,true,0.0,32
6838,270,81,156,21269.0,139.0,43.62527,1.436955,3.2,true,0.0,32
6839,269,81,155,21272.0,139.0,43.625298,1.43696,3.2,true,0.0,32
6840,269,81,155,21275.0,139.0,43.625324,1.436965,3.2,true,0.0,32
6841,269,81,155,21278.0,139.0,43.625355,1.43697,3.2,true,0.0,32
6842,269,81,155,21281.0,139.0,43.62538,1.436976,3.1,true,0.0,32
6843,269,81,155,21284.0,139.0,43.62541,1.436981,3.0,true,8.3,32
6844,269,81,155,21287.0,139.0,43.625435,1.436987,3.0,true,8.3,32
